"competitor_article","ld_article","c_brand","c_name","c_dn","c_pn","c_thread_type","c_type","name","dn","pn","thread_type","type","price","url"
"а9624","LD 47.306.15 R","Valtec","Кран шаровой Стандарт с полусгоном 1/2"" латунный, полнопроходной, ВР-НР, рукоятка-бабочка, ValtecVT.127.GN.04","15.0","16.0","Внутренняя/Гайка американка","кран латунный","Кран шаровой латунный LD Pride 47.15.В-ГШ.Б Ду 15 Ру 40 бабочка (red)","15","40","Внутренняя/Гайка американка","кран латунный","577","https://xn--d1an.xn--p1ai/products/2370--kran_sarovoj_latunnyj_ld_pride_47_15_v_gs_b_du_15_ru_40_babocka_red/"
"а9624","LD 47.316.15.2","Valtec","Кран шаровой Стандарт с полусгоном 1/2"" латунный, полнопроходной, ВР-НР, рукоятка-бабочка, ValtecVT.127.GN.04","15.0","16.0","Внутренняя/Гайка американка","кран латунный","Кран шаровой латунный LD Pride 47.15.ГШ-В.Б исп 2 Ду 15 Ру 40 бабочка с биркой","15","40","Внутренняя/Гайка американка","кран латунный","460","https://xn--d1an.xn--p1ai/products/4151--kran_sarovoj_latunnyj_ld_pride_47_15_gs_v_b_isp_2_du_15_ru_40_babocka_s_birkoj/"
"а9624","LD 47.316.15","Valtec","Кран шаровой Стандарт с полусгоном 1/2"" латунный, полнопроходной, ВР-НР, рукоятка-бабочка, ValtecVT.127.GN.04","15.0","16.0","Внутренняя/Гайка американка","кран латунный","Кран шаровой латунный LD Pride 47.15.В-ГШ.Б Ду 15 Ру 40 бабочка с биркой","15","40","Внутренняя/Гайка американка","кран латунный","567","https://xn--d1an.xn--p1ai/products/17734--kran_sarovoj_latunnyj_ld_pride_47_15_v_gs_b_du_15_ru_40_babocka_s_birkoj/"
"а9624","LD 47.316.15 W","Valtec","Кран шаровой Стандарт с полусгоном 1/2"" латунный, полнопроходной, ВР-НР, рукоятка-бабочка, ValtecVT.127.GN.04","15.0","16.0","Внутренняя/Гайка американка","кран латунный","Кран шаровой латунный LD Pride 47.15.В-ГШ.Б Ду 15 Ру 40 бабочка (white) с биркой","15","40","Внутренняя/Гайка американка","кран латунный","577","https://xn--d1an.xn--p1ai/products/17735--kran_sarovoj_latunnyj_ld_pride_47_15_v_gs_b_du_15_ru_40_babocka_white_s_birkoj/"
"а9624","LD 47.316.15 B","Valtec","Кран шаровой Стандарт с полусгоном 1/2"" латунный, полнопроходной, ВР-НР, рукоятка-бабочка, ValtecVT.127.GN.04","15.0","16.0","Внутренняя/Гайка американка","кран латунный","Кран шаровой латунный LD Pride 47.15.В-ГШ.Б Ду 15 Ру 40 бабочка (blue) с биркой","15","40","Внутренняя/Гайка американка","кран латунный","577","https://xn--d1an.xn--p1ai/products/17826--kran_sarovoj_latunnyj_ld_pride_47_15_v_gs_b_du_15_ru_40_babocka_blue_s_birkoj/"
"а9624","LD 47.316.15 R","Valtec","Кран шаровой Стандарт с полусгоном 1/2"" латунный, полнопроходной, ВР-НР, рукоятка-бабочка, ValtecVT.127.GN.04","15.0","16.0","Внутренняя/Гайка американка","кран латунный","Кран шаровой латунный LD Pride 47.15.В-ГШ.Б Ду 15 Ру 40 бабочка (red) с биркой","15","40","Внутренняя/Гайка американка","кран латунный","577","https://xn--d1an.xn--p1ai/products/17834--kran_sarovoj_latunnyj_ld_pride_47_15_v_gs_b_du_15_ru_40_babocka_red_s_birkoj/"
"а9624","LD 47.316.15.1","Valtec","Кран шаровой Стандарт с полусгоном 1/2"" латунный, полнопроходной, ВР-НР, рукоятка-бабочка, ValtecVT.127.GN.04","15.0","16.0","Внутренняя/Гайка американка","кран латунный","Кран шаровой латунный LD Pride 47.15.В-ГШ.Б Ду 15 Ру 40 бабочка с биркой и хомутом","15","40","Внутренняя/Гайка американка","кран латунный","567","https://xn--d1an.xn--p1ai/products/17882--kran_sarovoj_latunnyj_ld_pride_47_15_v_gs_b_du_15_ru_40_babocka_s_birkoj_i_homutom/"
"г8947","LD 47.206.25","Valtec","Кран шаровой угловой со сгоном 1' ВН белая ручка бабочка BASE, Valtec VT.228.NW.05","25.0","40.0","Внутренняя/Гайка американка","угловой","Кран шаровой латунный угловой LD Pride 47.25.В-ГШ.У.Б Ду 25 Ру 40 бабочка","25","40","Внутренняя/Гайка американка","угловой","1785","https://xn--d1an.xn--p1ai/products/17540--kran_sarovoj_latunnyj_uglovoj_ld_pride_47_25_v_gs_u_b_du_25_ru_40_babocka/"
"г8947","LD 47.216.25","Valtec","Кран шаровой угловой со сгоном 1' ВН белая ручка бабочка BASE, Valtec VT.228.NW.05","25.0","40.0","Внутренняя/Гайка американка","угловой","Кран шаровой латунный угловой LD Pride 47.25.В-ГШ.У.Б Ду 25 Ру 40 бабочка с биркой","25","40","Внутренняя/Гайка американка","угловой","1785","https://xn--d1an.xn--p1ai/products/17918--kran_sarovoj_latunnyj_uglovoj_ld_pride_47_25_v_gs_u_b_du_25_ru_40_babocka_s_birkoj/"
"г8947","LD 47.206.25 W","Valtec","Кран шаровой угловой со сгоном 1' ВН белая ручка бабочка BASE, Valtec VT.228.NW.05","25.0","40.0","Внутренняя/Гайка американка","угловой","Кран шаровой латунный угловой LD Pride 47.25.В-ГШ.У.Б Ду 25 Ру 40 бабочка (white)","25","40","Внутренняя/Гайка американка","угловой","1805","https://xn--d1an.xn--p1ai/products/18294--kran_sarovoj_latunnyj_uglovoj_ld_pride_47_25_v_gs_u_b_du_25_ru_40_babocka_white/"
"г8947","LD 47.206.25 R","Valtec","Кран шаровой угловой со сгоном 1' ВН белая ручка бабочка BASE, Valtec VT.228.NW.05","25.0","40.0","Внутренняя/Гайка американка","угловой","Кран шаровой латунный угловой LD Pride 47.25.В-ГШ.У.Б Ду 25 Ру 40 бабочка (red)","25","40","Внутренняя/Гайка американка","угловой","1805","https://xn--d1an.xn--p1ai/products/18386--kran_sarovoj_latunnyj_uglovoj_ld_pride_47_25_v_gs_u_b_du_25_ru_40_babocka_red/"
"г9054","LD 47.206.15","Valtec","Кран шаровой BASE угловой с полусгоном 1/2"" вн.-нар. VT.228.N.04","15.0","40.0","Внутренняя/Гайка американка","угловой","Кран шаровой латунный угловой LD Pride 47.15.В-ГШ.У.Б Ду 15 Ру 40 бабочка","15","40","Внутренняя/Гайка американка","угловой","676","https://xn--d1an.xn--p1ai/products/3804--kran_sarovoj_latunnyj_uglovoj_ld_pride_47_15_v_gs_u_b_du_15_ru_40_babocka/"
"г9054","LD 47.206.15 R","Valtec","Кран шаровой BASE угловой с полусгоном 1/2"" вн.-нар. VT.228.N.04","15.0","40.0","Внутренняя/Гайка американка","угловой","Кран шаровой латунный угловой LD Pride 47.15.В-ГШ.У.Б Ду 15 Ру 40 бабочка (red)","15","40","Внутренняя/Гайка американка","угловой","686","https://xn--d1an.xn--p1ai/products/3925--kran_sarovoj_latunnyj_uglovoj_ld_pride_47_15_v_gs_u_b_du_15_ru_40_babocka_red/"
"г9054","LD 47.206.15 B","Valtec","Кран шаровой BASE угловой с полусгоном 1/2"" вн.-нар. VT.228.N.04","15.0","40.0","Внутренняя/Гайка американка","угловой","Кран шаровой латунный угловой LD Pride 47.15.В-ГШ.У.Б Ду 15 Ру 40 бабочка (blue)","15","40","Внутренняя/Гайка американка","угловой","686","https://xn--d1an.xn--p1ai/products/3926--kran_sarovoj_latunnyj_uglovoj_ld_pride_47_15_v_gs_u_b_du_15_ru_40_babocka_blue/"
"г9054","LD 47.206.15 W","Valtec","Кран шаровой BASE угловой с полусгоном 1/2"" вн.-нар. VT.228.N.04","15.0","40.0","Внутренняя/Гайка американка","угловой","Кран шаровой латунный угловой LD Pride 47.15.В-ГШ.У.Б Ду 15 Ру 40 бабочка (white)","15","40","Внутренняя/Гайка американка","угловой","686","https://xn--d1an.xn--p1ai/products/4281--kran_sarovoj_latunnyj_uglovoj_ld_pride_47_15_v_gs_u_b_du_15_ru_40_babocka_white/"
"г9054","LD 47.216.15","Valtec","Кран шаровой BASE угловой с полусгоном 1/2"" вн.-нар. VT.228.N.04","15.0","40.0","Внутренняя/Гайка американка","угловой","Кран шаровой латунный угловой LD Pride 47.15.В-ГШ.У.Б Ду 15 Ру 40 бабочка с биркой","15","40","Внутренняя/Гайка американка","угловой","676","https://xn--d1an.xn--p1ai/products/17821--kran_sarovoj_latunnyj_uglovoj_ld_pride_47_15_v_gs_u_b_du_15_ru_40_babocka_s_birkoj/"
"г9055","LD 47.206.15","Valtec","Кран шаровой BASE угловой с полусгоном 1/2"" вн.-нар. с доп. упл. (белая рукоятка) VT.228.NW.04","15.0","40.0","Внутренняя/Гайка американка","угловой","Кран шаровой латунный угловой LD Pride 47.15.В-ГШ.У.Б Ду 15 Ру 40 бабочка","15","40","Внутренняя/Гайка американка","угловой","676","https://xn--d1an.xn--p1ai/products/3804--kran_sarovoj_latunnyj_uglovoj_ld_pride_47_15_v_gs_u_b_du_15_ru_40_babocka/"
"г9055","LD 47.206.15 R","Valtec","Кран шаровой BASE угловой с полусгоном 1/2"" вн.-нар. с доп. упл. (белая рукоятка) VT.228.NW.04","15.0","40.0","Внутренняя/Гайка американка","угловой","Кран шаровой латунный угловой LD Pride 47.15.В-ГШ.У.Б Ду 15 Ру 40 бабочка (red)","15","40","Внутренняя/Гайка американка","угловой","686","https://xn--d1an.xn--p1ai/products/3925--kran_sarovoj_latunnyj_uglovoj_ld_pride_47_15_v_gs_u_b_du_15_ru_40_babocka_red/"
"г9055","LD 47.206.15 B","Valtec","Кран шаровой BASE угловой с полусгоном 1/2"" вн.-нар. с доп. упл. (белая рукоятка) VT.228.NW.04","15.0","40.0","Внутренняя/Гайка американка","угловой","Кран шаровой латунный угловой LD Pride 47.15.В-ГШ.У.Б Ду 15 Ру 40 бабочка (blue)","15","40","Внутренняя/Гайка американка","угловой","686","https://xn--d1an.xn--p1ai/products/3926--kran_sarovoj_latunnyj_uglovoj_ld_pride_47_15_v_gs_u_b_du_15_ru_40_babocka_blue/"
"г9055","LD 47.206.15 W","Valtec","Кран шаровой BASE угловой с полусгоном 1/2"" вн.-нар. с доп. упл. (белая рукоятка) VT.228.NW.04","15.0","40.0","Внутренняя/Гайка американка","угловой","Кран шаровой латунный угловой LD Pride 47.15.В-ГШ.У.Б Ду 15 Ру 40 бабочка (white)","15","40","Внутренняя/Гайка американка","угловой","686","https://xn--d1an.xn--p1ai/products/4281--kran_sarovoj_latunnyj_uglovoj_ld_pride_47_15_v_gs_u_b_du_15_ru_40_babocka_white/"
"г9055","LD 47.216.15","Valtec","Кран шаровой BASE угловой с полусгоном 1/2"" вн.-нар. с доп. упл. (белая рукоятка) VT.228.NW.04","15.0","40.0","Внутренняя/Гайка американка","угловой","Кран шаровой латунный угловой LD Pride 47.15.В-ГШ.У.Б Ду 15 Ру 40 бабочка с биркой","15","40","Внутренняя/Гайка американка","угловой","676","https://xn--d1an.xn--p1ai/products/17821--kran_sarovoj_latunnyj_uglovoj_ld_pride_47_15_v_gs_u_b_du_15_ru_40_babocka_s_birkoj/"
"г9056","LD 47.206.25","Valtec","Кран шаровой BASE угловой с полусгоном 1"" вн.-нар. VT.228.N.06","25.0","40.0","Внутренняя/Гайка американка","угловой","Кран шаровой латунный угловой LD Pride 47.25.В-ГШ.У.Б Ду 25 Ру 40 бабочка","25","40","Внутренняя/Гайка американка","угловой","1785","https://xn--d1an.xn--p1ai/products/17540--kran_sarovoj_latunnyj_uglovoj_ld_pride_47_25_v_gs_u_b_du_25_ru_40_babocka/"
