ld_marking;ld_dn;ld_pn;ld_connection;ld_control;ld_material;ld_temp;steel_marking;steel_dn;steel_pn;steel_connection;steel_control;steel_material;steel_temp;match_score;match_max
6-0200.16-1130-000-RR0;200.0;16.0;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN200-PN16-2N-FL-RD.R-U1-(HL/KR)-(KR/M.KR.G);200;16;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0200.16-1130-000-RR0;200.0;16.0;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN200-PN16-2N-FL-RD.R-U1-(HL/KR)-(KR/M.KR.F);200;16;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0200.16-1130-000-RR0;200.0;16.0;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN200-PN16-2N-FL-RD.R-U1-(HL/KR)-(KR/C.KR);200;16;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0200.16-1130-000-RR0;200.0;16.0;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN200-PN16-2N-FL-RD.R-U1-(HL/KR)-(KR/C.F);200;16;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0200.16-1130-000-RR0;200.0;16.0;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN200-PN16-2N-FL-RD.R-U2-(ST/KR)-(KR/M.KR.G);200;16;Фланцевое;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0200.16-1130-000-RR0;200.0;16.0;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN200-PN16-2N-FL-RD.R-U2-(ST/KR)-(KR/M.KR.F);200;16;Фланцевое;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0200.16-1130-000-RR0;200.0;16.0;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN200-PN16-2N-FL-RD.R-U2-(ST/KR)-(KR/C.KR);200;16;Фланцевое;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0200.16-1130-000-RR0;200.0;16.0;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN200-PN16-2N-FL-RD.R-U2-(ST/KR)-(KR/C.F);200;16;Фланцевое;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0200.16-1130-000-RR0;200.0;16.0;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN200-PN16-2N-FL-RD.R-U2-(HL/KR)-(KR/M.KR.G);200;16;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0200.16-1130-000-RR0;200.0;16.0;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN200-PN16-2N-FL-RD.R-U2-(HL/KR)-(KR/M.KR.F);200;16;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0200.16-1130-000-RR0;200.0;16.0;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN200-PN16-2N-FL-RD.R-U2-(HL/KR)-(KR/C.KR);200;16;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0200.16-1130-000-RR0;200.0;16.0;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN200-PN16-2N-FL-RD.R-U2-(HL/KR)-(KR/C.F);200;16;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0200.16-1130-000-RR0;200.0;16.0;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN200-PN25-1N-FL-RD.R-U1-(ST/KR)-(KR/M.KR.G);200;25;Фланцевое;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0200.16-1130-000-RR0;200.0;16.0;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN200-PN25-1N-FL-RD.R-U1-(ST/KR)-(KR/M.KR.F);200;25;Фланцевое;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0200.16-1130-000-RR0;200.0;16.0;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN200-PN25-1N-FL-RD.R-U1-(ST/KR)-(KR/C.KR);200;25;Фланцевое;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0200.16-1130-000-RR0;200.0;16.0;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN200-PN25-1N-FL-RD.R-U1-(ST/KR)-(KR/C.F);200;25;Фланцевое;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0200.16-1130-000-RR0;200.0;16.0;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN200-PN25-1N-FL-RD.R-U1-(HL/KR)-(KR/M.KR.G);200;25;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0200.16-1130-000-RR0;200.0;16.0;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN200-PN25-1N-FL-RD.R-U1-(HL/KR)-(KR/M.KR.F);200;25;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0200.16-1130-000-RR0;200.0;16.0;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN200-PN25-1N-FL-RD.R-U1-(HL/KR)-(KR/C.KR);200;25;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0200.16-1130-000-RR0;200.0;16.0;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN200-PN25-1N-FL-RD.R-U1-(HL/KR)-(KR/C.F);200;25;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0200.16-1130-000-RR0;200.0;16.0;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN200-PN25-1N-FL-RD.R-U2-(ST/KR)-(KR/M.KR.G);200;25;Фланцевое;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0200.16-1130-000-RR0;200.0;16.0;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN200-PN25-1N-FL-RD.R-U2-(ST/KR)-(KR/M.KR.F);200;25;Фланцевое;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0200.16-1130-000-RR0;200.0;16.0;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN200-PN25-1N-FL-RD.R-U2-(ST/KR)-(KR/C.KR);200;25;Фланцевое;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0200.16-1130-000-RR0;200.0;16.0;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN200-PN25-1N-FL-RD.R-U2-(ST/KR)-(KR/C.F);200;25;Фланцевое;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0200.16-1130-000-RR0;200.0;16.0;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN200-PN25-1N-FL-RD.R-U2-(HL/KR)-(KR/M.KR.G);200;25;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0200.16-1130-000-RR0;200.0;16.0;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN200-PN25-1N-FL-RD.R-U2-(HL/KR)-(KR/M.KR.F);200;25;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0200.16-1130-000-RR0;200.0;16.0;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN200-PN25-1N-FL-RD.R-U2-(HL/KR)-(KR/C.KR);200;25;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0200.16-1130-000-RR0;200.0;16.0;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN200-PN25-1N-FL-RD.R-U2-(HL/KR)-(KR/C.F);200;25;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0200.16-1130-000-RR0;200.0;16.0;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN200-PN25-2N-FL-RD.R-U1-(ST/KR)-(KR/M.KR.G);200;25;Фланцевое;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0200.16-1130-000-RR0;200.0;16.0;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN200-PN25-2N-FL-RD.R-U1-(ST/KR)-(KR/M.KR.F);200;25;Фланцевое;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0200.16-1130-000-RR0;200.0;16.0;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN200-PN25-2N-FL-RD.R-U1-(ST/KR)-(KR/C.KR);200;25;Фланцевое;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0200.16-1130-000-RR0;200.0;16.0;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN200-PN25-2N-FL-RD.R-U1-(ST/KR)-(KR/C.F);200;25;Фланцевое;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0200.16-1130-000-RR0;200.0;16.0;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN200-PN25-2N-FL-RD.R-U1-(HL/KR)-(KR/M.KR.G);200;25;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0200.16-1130-000-RR0;200.0;16.0;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN200-PN25-2N-FL-RD.R-U1-(HL/KR)-(KR/M.KR.F);200;25;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0200.16-1130-000-RR0;200.0;16.0;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN200-PN25-2N-FL-RD.R-U1-(HL/KR)-(KR/C.KR);200;25;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0200.16-1130-000-RR0;200.0;16.0;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN200-PN25-2N-FL-RD.R-U1-(HL/KR)-(KR/C.F);200;25;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0200.16-1130-000-RR0;200.0;16.0;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN200-PN25-2N-FL-RD.R-U2-(ST/KR)-(KR/M.KR.G);200;25;Фланцевое;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0200.16-1130-000-RR0;200.0;16.0;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN200-PN25-2N-FL-RD.R-U2-(ST/KR)-(KR/M.KR.F);200;25;Фланцевое;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0200.16-1130-000-RR0;200.0;16.0;Фланцевое;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN200-PN25-2N-FL-RD.R-U2-(ST/KR)-(KR/C.KR);200;25;Фланцевое;Ручное с редуктором;Сталь 20;-40...400;6;6
